X	SP_INTEGRAND	SP	PMF_RE
6.038351351351338	0.013432013285716637	0.5208574420192007004	-2.5295233548388873434
6.171927927927925	0.013434135129189725	0.51893856465481680296	-2.529429186914395349
6.305504504504498	0.013435915499462658	0.51701940858023209824	-2.529350184847346576
6.439081081081071	0.013437354400294614	0.5151000225736764859	-2.5292863424442777077
6.572657657657643	0.013438451864828515	0.51318045541074475135	-2.5292376533661712768
6.7062342342342305	0.01343920795558075	0.51126075586019892327	-2.5292041111279039759
6.839810810810803	0.013439622764426642	0.5093409726797746284	-2.5291857090978429926
6.973387387387376	0.013439696412581597	0.50742115461198677995	-2.5291824404973561782
7.106963963963949	0.013439429050577998	0.5055013503799418162	-2.529194298400335766
7.240540540540536	0.013438820858237978	0.5035816086831504945	-2.529221275732580604
7.374117117117109	0.013437872044641636	0.5016619781933475686	-2.5292633652714199082
7.507693693693682	0.013436582848091402	0.4997425075503132974	-2.5293205596450647698
7.641270270270255	0.013434953536071815	0.4978232453577031702	-2.5293928513321527274
7.774846846846842	0.013432984405205397	0.49590424017888184993	-2.529480232661102332
7.9084234234234145	0.013430675781203966	0.4939855405327653326	-2.5295826958095966258
8.041999999999987	0.013428028018816108	0.49206719488966788045	-2.52970023280396343
