DIST	PDF	PMF_APP	SP	PMF_RE
43.45	0.0007	4.330531037765112711	0.5754382306921524493	-2.3502492457004250247
43.5	0.0005	4.5311115952652630855	0.5743026681536028245	-2.2085664937616388604
43.55	0.0005	4.5311115952652630855	0.5729778451919615956	-2.223071542868948362
43.6	0.0008	4.2509292214448248393	0.5719014265356279441	-2.3612550002737810082
43.65	0.0008	4.2509292214448248393	0.5710734121846021761	-2.4613644739837300178
43.7	0.0009	4.18071544335348846	0.57029139863085550623	-2.4565178773114441082
43.75	0.0007	4.330531037765112711	0.56945024119489282113	-2.4351829841939924958
43.8	0.0009	4.18071544335348846	0.5686090837589301361	-2.4994986268919555483
43.85	0.0011	4.061090001522298781	0.56793998125305063246	-2.6021792520748408266
43.9	0.0011	4.061090001522298781	0.5673377889977591648	-2.4780075300044625492
43.95	0.0005	4.5311115952652630855	0.5663742813892926796	-2.2517831001630572402
44.0	0.0005	4.5311115952652630855	0.5650494584276514507	-2.2230715428689527225
44.05	0.0008	4.2509292214448248393	0.56397303977131795215	-2.3430233619911130516
44.1	0.0007	4.330531037765112711	0.56308588153807593175	-2.4034424325417884968
44.15	0.0008	4.2509292214448248393	0.56219872330483403733	-2.4236521003691016835
44.2	0.0008	4.2509292214448248393	0.56137070895380815165	-2.3968553146123922754
44.25	0.0006	4.4224245907347943156	0.56040469221094475554	-2.3115488795721069125
44.3	0.0006	4.4224245907347943156	0.5593006730762437313	-2.3249455805917503997
44.35	0.0009	4.18071544335348846	0.55838065713065941376	-2.2253599453224163214
44.4	0.0003	4.8356291074060695303	0.55690863161772471485	-2.10907884946928334
44.45	0.001	4.1179070785939878713	0.5554734067426131794	-2.216258576061293147
44.5	0.0005	4.5311115952652630855	0.55447978952138225777	-2.364969206102656094
44.55	0.0014	3.9173265210938374961	0.5535808025116971381	-2.4333229885912031542
44.6	0.0006	4.4224245907347943156	0.5527922174154820087	-2.4389204767318748285
44.65	0.001	4.1179070785939878713	0.5519090021077211895	-2.4716724214244323668
44.7	0.0009	4.18071544335348846	0.55120978998907710816	-2.4579677234425854819
44.75	0.0006	4.4224245907347943156	0.5502897740434929213	-2.3486359074841103858
44.8	0.0007	4.330531037765112711	0.5492646134184133989	-2.3950713887711602918
44.85	0.0011	4.061090001522298781	0.54849036623303854465	-2.5657756124810869587
44.9	0.0012	4.009220074063519101	0.5479132653217175548	-2.6261876553324531483
44.95	0.0009	4.18071544335348846	0.5472692541598085325	-2.5337110919426285452
45.0	0.0008	4.2509292214448248393	0.5464872406060619737	-2.5047091560343919955
45.05	0.0011	4.061090001522298781	0.5457721373029033559	-2.53196547398350217
45.1	0.0008	4.2509292214448248393	0.5450570339997446364	-2.4642470034580516351
45.15	0.0007	4.330531037765112711	0.544169875766502742	-2.4662507973012843569
45.2	0.0014	3.9173265210938374961	0.54346014917990912563	-2.6722529789245984917
45.25	0.0018	3.767510926682213246	0.5430395704619277831	-2.8483875008652677907
45.3	0.0014	3.9173265210938374961	0.54261899174394644064	-2.8552906330073081112
45.35	0.0019	3.7352799364115818225	0.54220809740433961006	-2.8172176798522268804
45.4	0.0011	4.061090001522298781	0.5417326824659516093	-2.7375207038051764263
45.45	0.0014	3.9173265210938374961	0.5411950108094412939	-2.763998278198639161
45.5	0.0017	3.8015846637280067191	0.5407636083744530785	-2.647493933062796133
45.55	0.0006	4.4224245907347943156	0.5400167719009788563	-2.4826247990031359673
45.6	0.0013	3.9615043662529706673	0.5392099886871587624	-2.6034627910192357403
45.65	0.0016	3.8377247047735496249	0.5387482114529328533	-2.7635046026861896172
45.7	0.0011	4.061090001522298781	0.5382401117375306053	-2.6480186741814288856
45.75	0.0009	4.18071544335348846	0.5375710092316511967	-2.6150636528607142468
45.8	0.0016	3.8377247047735496249	0.53699599926566107995	-2.734291649442777635
45.85	0.0014	3.9173265210938374961	0.53655242014904006975	-2.5696622974283377763
45.9	0.0005	4.5311115952652630855	0.53565343313935495016	-2.3534890803438800963
45.95	0.0009	4.18071544335348846	0.5346230152803005145	-2.4060977959838185528
46.0	0.0009	4.18071544335348846	0.53388700252383316505	-2.5147848005142803222
46.05	0.0009	4.18071544335348846	0.53315098976736581565	-2.5893980679989500484
46.1	0.0017	3.8015846637280067191	0.5325881564830083508	-2.748717577422305268
46.15	0.0014	3.9173265210938374961	0.53215675404802013546	-2.7457582012815645487
46.2	0.001	4.1179070785939878713	0.53158897277874524233	-2.6217710104329108108
46.25	0.001	4.1179070785939878713	0.53092656129792462793	-2.621771010432914089
46.3	0.0014	3.9173265210938374961	0.5303587800286498155	-2.7304580149633783518
46.35	0.0015	3.8761979312126820518	0.52990140067284504055	-2.7577533398309540531
46.4	0.0011	4.061090001522298781	0.5293795007182591019	-2.7197166773857585542
46.45	0.0015	3.8761979312126820518	0.5288576007636730891	-2.790647386540149969
46.5	0.0018	3.767510926682213246	0.5284527937476160469	-2.859671019569010808
46.55	0.0014	3.9173265210938374961	0.52803221502963470433	-2.8552906330073080802
46.6	0.0019	3.7352799364115818225	0.5276213206900278738	-2.8841217026304577426
46.65	0.0016	3.8377247047735496249	0.52723999829152916487	-2.8321867134409674544
46.7	0.0012	4.009220074063519101	0.5267569899200973982	-2.773443966261495771
46.75	0.0017	3.8015846637280067191	0.52628615823029843197	-2.8796804738570478703
