# ---------------- Conditional Probability -------------------
# INPUT x_a: 13 Å | x_b: 26 Å | x_0: 50 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4942281975503514 | bias: 0.0056908293472983 | x_offset: -20.00496195481475 | x_scale: 0.1939353082825816 | phi_offset: 0.0529141095212163 | phi_scale: 0.4804066547625805
# OUTPUT Cond Prob Time Instants (sec): [ 0.000231, 0.000232, 0.000233, 0.000234, 0.000235, 0.00024 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3	COND_PROB_4	COND_PROB_5
23.242424242424242	0.10865083578296690102	0.100774521928300252756	0.08769097177048463529	0.073306002494723840314	0.062179232387778908448	0.046193687093491013067
23.373737373737377	0.11329945098886271823	0.10680233158245775788	0.095090522772849509925	0.08151239676079175016	0.070700341178775003104	0.054783659291781949177
23.505050505050505	0.118569751829367679186	0.1135760746675103572	0.103341304592102274864	0.09060866528096149419	0.080107192134308792676	0.06421128748756163633
23.636363636363637	0.124394875672080538414	0.12096527202676777742	0.112236272280859494106	0.10032578976007063292	0.09009262721271482975	0.07412675595622310757
23.767676767676768	0.13059344511541600914	0.12868912010192221708	0.121381883398547153586	0.11018626809041626152	0.10013184345556571073	0.083959161826924673844
23.8989898989899	0.13684357392926101671	0.13629179396913486554	0.13017742669592307801	0.11948929657067776454	0.109472732595498687185	0.09291504427050806429
24.03030303030303	0.14268166802823255778	0.14315344784875191916	0.1378419685084137788	0.1273519531451708175	0.11718662291985894697	0.10004105821079178217
24.161616161616163	0.14754200610296238975	0.14855496162759548084	0.14350820484360805725	0.13282536234171044088	0.12229742967509635824	0.10436648629552771096
24.292929292929294	0.15084286511941297	0.1517989148790201628	0.1463809182334760298	0.13507879575206010286	0.123978723673110373984	0.10511043091130542291
24.424242424242426	0.15210450956034601288	0.15236204062585917299	0.14592354531550833267	0.13360609543241194408	0.1217677267925839108	0.10189704205012989022
24.555555555555557	0.15106282137968946848	0.15002897786347957095	0.1420078166590459504	0.12837940039306691903	0.11571629687471062502	0.09489525085716986547
24.68686868686869	0.14773514955474412646	0.14495326610142585382	0.13496251620649960016	0.119881272242846760244	0.10640878362509329621	0.084814385803522654694
24.81818181818182	0.14241156286820470544	0.13761855569520298719	0.12549647744523034502	0.10899459483692377847	0.09483026238229335609	0.072746153683734301244
24.949494949494948	0.13557743079133387538	0.1287172681429824003	0.114527198869715055465	0.09679364788376688775	0.08213628032867560655	0.059913298479393684036
25.080808080808083	0.12780139605267173085	0.118997221179247358786	0.10298388248591311633	0.0843183704734538862	0.06941330881305634893	0.047420675234282038504
25.21212121212121	0.11962994180633420953	0.10913008252130974324	0.09165148426822422481	0.0724060570493941755	0.057507268896157766392	0.03608713184361475207
25.343434343434346	0.11151632488923334956	0.09963325170653047964	0.08108984374838126578	0.061614297665030989977	0.04695243496690691856	0.026386716262627176584
25.474747474747474	0.10379073940892094014	0.09084804034402139572	0.0716249596398418164	0.052226482726307931054	0.037987871220863836714	0.01848072605485746621
25.60606060606061	0.09666298596069625135	0.08295803791933567959	0.06338749304442340092	0.044307917429273301324	0.030625170436152321435	0.012299672369364702602
25.737373737373737	0.09024327240462625852	0.07602660867008218479	0.056370065921680970713	0.037778839341721967058	0.024730960552387478864	0.0076361116755665035707
25.868686868686872	0.084568640601957709546	0.0700369681748555112	0.050482677704830307506	0.03248110548931338665	0.020099841198001667215	0.004223502850707109328
26.0	0.079627335455477283346	0.06492573133011035567	0.045595974374744715638	0.028227933305495801634	0.016507270787015996536	0.0017913101612432284753
