# ---------------- Conditional Probability -------------------
# INPUT x_a: 12 Å | x_b: 26 Å | x_0: 10 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4942281975503514 | bias: 0.0056908293472983 | x_offset: -20.00496195481475 | x_scale: 0.1939353082825816 | phi_offset: 0.0529141095212163 | phi_scale: 0.4804066547625805
# OUTPUT Cond Prob Time Instants (sec): [ 1.05e-05, 1.1e-05, 1.2e-05, 1.3e-05, 2e-05 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3	COND_PROB_4
21.050505050505052	0.020797349192632937935	0.011910972079379630088	0.004261295474454258129	0.0022566564353741396403	0.004146732071092760269
21.19191919191919	0.018847775011227876388	0.0105463841721831633276	0.0036705259767292627088	0.0021039031175914445178	0.0045485965102534213387
21.333333333333332	0.017060637559524006324	0.009327994508526782404	0.003204474492857917251	0.0020637090332090357404	0.0050476246886499766307
21.474747474747474	0.015461682547693489375	0.00828033607332467825	0.0028860698177560781126	0.002158094933128344928	0.0056646875883909487594
21.616161616161616	0.014080461587170951495	0.0074321988658440967134	0.0027430944919830230021	0.0024142730907641691457	0.0064262754084586980133
21.757575757575758	0.012951148288149583936	0.0068175894005136839917	0.0028093339960996832534	0.002865903871522266883	0.0073658900929725169835
21.898989898989896	0.0121134343442061566015	0.00647682242140279331	0.0031259272438396272253	0.0035545927064011510575	0.008525727778870341764
22.04040404040404	0.011613429240562586974	0.0064576846514845557968	0.003742879604161666873	0.004531600818223274446	0.0099586398559246044315
22.18181818181818	0.011504409881558103109	0.006816534871085914463	0.0047206265553943016345	0.0058596712805663035165	0.011730291283614994701
22.323232323232325	0.011847139901365155039	0.007619076777382039811	0.0061314064979425054834	0.007614741431093289593	0.0139213030080626201824
22.464646464646464	0.012709281443558843828	0.008940335817652319565	0.008059985039175066097	0.009887090247832290105	0.016628935058243586143
22.606060606060606	0.014163133277775828301	0.010863060484070249348	0.010602933538620471129	0.012781113457735176125	0.019967490404970997464
22.747474747474747	0.01628054099201169256	0.013473334683586116305	0.013865170316638084533	0.016412390510066912472	0.024066047659574761498
22.88888888888889	0.019123374818804107662	0.016851653728354327594	0.017951827895041287848	0.02089999970038723613	0.029061343309499363593
23.03030303030303	0.022727602135682992071	0.021057210654892697068	0.022952822155121051034	0.026351247428149765367	0.03508270369459587431
23.17171717171717	0.027079041962320982568	0.026103002986002586807	0.028917102276991278583	0.032835433135759768737	0.042225195836966576257
23.313131313131315	0.032080036697463697812	0.031920288479175086834	0.035814175183807651686	0.04034371450219021172	0.050507391685141997107
23.454545454545453	0.0375094929780858353	0.038313974311736865357	0.043483341503935994377	0.04873486040294967515	0.059812710883383945686
23.595959595959595	0.042984973361850858884	0.044916886015602466223	0.051577616594214076522	0.05767331454793437619	0.06982006776580091648
23.737373737373737	0.047944548140361578577	0.051160661929730511098	0.059520130622410255518	0.066577391095630098614	0.07994167844156443719
23.87878787878788	0.051674558618833629173	0.056291180707779074608	0.06650323834589352191	0.07460914785996118566	0.089301238619304674825
24.02020202020202	0.053409090530883894862	0.059458575391950544613	0.0715660203924671872	0.080744804784967076614	0.0967953738056280846
24.16161616161616	0.052507041955698372746	0.059894027759986518333	0.07377071572940944053	0.083950971574571477764	0.10126960756662028228
24.303030303030305	0.048669897159149884084	0.057142084870219056006	0.07245427526163772577	0.083447090331915588354	0.101794591912620809426
24.444444444444443	0.042115763705974055802	0.051264446939373833185	0.067471503949351424256	0.07897085395472702702	0.0979597320013754984
24.585858585858585	0.033612195692358078596	0.042909706068550975925	0.059313631258176319676	0.070924417547499203935	0.09005439664172333497
24.727272727272727	0.024321731228341862548	0.03318875561828912342	0.04902323500061407302	0.060311689236130907124	0.07903353025496154488
24.86868686868687	0.015509806924694886471	0.02339309600118964328	0.037926292722435814386	0.048478162181402563875	0.066267336747997019875
25.01010101010101	0.008237683884568643819	0.014675773660957656385	0.027297264290825778412	0.036767021733499502657	0.053186021939601271007
25.15151515151515	0.0031594758875312005055	0.007821671375669591803	0.018094013394516564953	0.026234046591654377886	0.040969344888595001353
25.292929292929294	0.00047334106354743509245	0.003169331391936688608	0.010840782045477651263	0.017508593224720633343	0.030379758389878290466
25.434343434343432	0.0	0.00066687550217638323806	0.005654218037831619095	0.010802702757587245302	0.021750090967435693556
25.575757575757574	0.0013230882116716165117	0.0	0.0023550234132296210992	0.0060134965846926001855	0.015074226491547252889
25.717171717171716	0.00393033737105557952	0.0007297258054995863538	0.0006011659288240549729	0.002853818752906301008	0.010134493576333805543
25.858585858585858	0.007320558175115821874	0.0024015933525840396975	0.0	0.0009660131838100019416	0.0066175399895177030294
26.0	0.011067079142491462495	0.0046138668882901384205	0.00018277479419056607709	0.0	0.004196927088304345914
